location_name,watershed_name,rainfall(mm),Lat_DD,Lon_DD,date,year,UTM_Easting,UTM_Northing,UTM_Zone
Banyu Meneng,DAS Dolog,1.5,-7.090561111,110.4998361,6/20/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,10,-7.090561111,110.4998361,6/21/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,26.5,-7.090561111,110.4998361,6/22/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,29,-7.090561111,110.4998361,6/23/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,10.5,-7.090561111,110.4998361,6/24/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,15,-7.090561111,110.4998361,6/28/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,12,-7.090561111,110.4998361,7/23/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,52,-7.090561111,110.4998361,7/31/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,1,-7.090561111,110.4998361,8/9/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,25.5,-7.090561111,110.4998361,8/13/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,9.5,-7.090561111,110.4998361,8/18/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,3,-7.090561111,110.4998361,8/19/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,15,-7.090561111,110.4998361,8/20/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,8/21/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,1.5,-7.090561111,110.4998361,9/7/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,13.5,-7.090561111,110.4998361,9/11/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,2,-7.090561111,110.4998361,9/12/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,15,-7.090561111,110.4998361,9/14/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,9/15/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,42,-7.090561111,110.4998361,9/16/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,9/17/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,9,-7.090561111,110.4998361,9/20/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,12,-7.090561111,110.4998361,9/21/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,1,-7.090561111,110.4998361,9/25/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,24.5,-7.090561111,110.4998361,9/26/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,22.5,-7.090561111,110.4998361,9/27/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,5.5,-7.090561111,110.4998361,10/3/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,8,-7.090561111,110.4998361,10/4/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,11.5,-7.090561111,110.4998361,10/11/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,4,-7.090561111,110.4998361,10/16/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,3.5,-7.090561111,110.4998361,10/17/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,4.5,-7.090561111,110.4998361,10/18/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,10/19/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,2,-7.090561111,110.4998361,10/20/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,11.5,-7.090561111,110.4998361,10/21/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,3.5,-7.090561111,110.4998361,10/22/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,1.5,-7.090561111,110.4998361,10/23/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,8,-7.090561111,110.4998361,10/24/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,20.5,-7.090561111,110.4998361,10/25/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,10/26/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,1.5,-7.090561111,110.4998361,10/27/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,51,-7.090561111,110.4998361,10/28/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,3,-7.090561111,110.4998361,10/29/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,3,-7.090561111,110.4998361,10/31/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,12.5,-7.090561111,110.4998361,11/1/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,14,-7.090561111,110.4998361,11/2/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,6.5,-7.090561111,110.4998361,11/4/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,3,-7.090561111,110.4998361,11/5/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,39.5,-7.090561111,110.4998361,11/9/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,14.5,-7.090561111,110.4998361,11/10/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,49,-7.090561111,110.4998361,11/12/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,10.5,-7.090561111,110.4998361,11/13/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,13,-7.090561111,110.4998361,11/15/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,5.5,-7.090561111,110.4998361,11/16/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,5,-7.090561111,110.4998361,11/17/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,2.5,-7.090561111,110.4998361,11/18/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,1,-7.090561111,110.4998361,11/19/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,11/20/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,1,-7.090561111,110.4998361,11/21/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,2,-7.090561111,110.4998361,11/22/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,12.5,-7.090561111,110.4998361,11/23/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,21.5,-7.090561111,110.4998361,11/25/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,5,-7.090561111,110.4998361,11/27/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,11/28/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,10.5,-7.090561111,110.4998361,11/29/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,6,-7.090561111,110.4998361,11/30/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,3,-7.090561111,110.4998361,12/1/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,62,-7.090561111,110.4998361,12/4/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,41,-7.090561111,110.4998361,12/5/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,6.5,-7.090561111,110.4998361,12/6/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,12/8/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,15.5,-7.090561111,110.4998361,12/10/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,22,-7.090561111,110.4998361,12/15/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,7.5,-7.090561111,110.4998361,12/16/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,12/17/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,5,-7.090561111,110.4998361,12/20/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,6.5,-7.090561111,110.4998361,12/21/21,2021,444766.419,9216210.139,49S
