location_name,watershed_name,rainfall(mm),Lat_DD,Lon_DD,date,year,UTM_Easting,UTM_Northing,UTM_Zone
Bringin,DAS Bringin,11.0,-6.983177777777778,110.31687777777778,2021-01-06,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,25.0,-6.983177777777778,110.31687777777778,2021-01-07,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,25.0,-6.983177777777778,110.31687777777778,2021-01-08,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,25.0,-6.983177777777778,110.31687777777778,2021-01-10,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,15.0,-6.983177777777778,110.31687777777778,2021-01-12,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-01-13,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,25.0,-6.983177777777778,110.31687777777778,2021-01-16,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,25.0,-6.983177777777778,110.31687777777778,2021-01-17,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,25.0,-6.983177777777778,110.31687777777778,2021-01-18,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,11.0,-6.983177777777778,110.31687777777778,2021-01-19,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.5,-6.983177777777778,110.31687777777778,2021-01-22,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,10.0,-6.983177777777778,110.31687777777778,2021-01-23,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.0,-6.983177777777778,110.31687777777778,2021-01-24,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.5,-6.983177777777778,110.31687777777778,2021-01-25,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,4.0,-6.983177777777778,110.31687777777778,2021-01-26,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,6.0,-6.983177777777778,110.31687777777778,2021-01-27,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,4.0,-6.983177777777778,110.31687777777778,2021-01-28,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,50.0,-6.983177777777778,110.31687777777778,2021-01-29,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,30.0,-6.983177777777778,110.31687777777778,2021-01-30,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,20.0,-6.983177777777778,110.31687777777778,2021-01-31,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,50.0,-6.983177777777778,110.31687777777778,2021-02-01,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,55.0,-6.983177777777778,110.31687777777778,2021-02-02,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,19.0,-6.983177777777778,110.31687777777778,2021-02-03,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,23.0,-6.983177777777778,110.31687777777778,2021-02-04,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,7.0,-6.983177777777778,110.31687777777778,2021-02-05,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,25.0,-6.983177777777778,110.31687777777778,2021-02-06,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,55.0,-6.983177777777778,110.31687777777778,2021-02-07,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,174.0,-6.983177777777778,110.31687777777778,2021-02-08,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,27.0,-6.983177777777778,110.31687777777778,2021-02-09,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,5.0,-6.983177777777778,110.31687777777778,2021-02-10,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,62.0,-6.983177777777778,110.31687777777778,2021-02-11,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,60.2,-6.983177777777778,110.31687777777778,2021-02-12,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,75.5,-6.983177777777778,110.31687777777778,2021-02-13,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,15.5,-6.983177777777778,110.31687777777778,2021-02-14,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,28.0,-6.983177777777778,110.31687777777778,2021-02-15,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,38.0,-6.983177777777778,110.31687777777778,2021-02-16,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,9.5,-6.983177777777778,110.31687777777778,2021-02-17,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.0,-6.983177777777778,110.31687777777778,2021-02-18,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,19.5,-6.983177777777778,110.31687777777778,2021-02-19,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,29.0,-6.983177777777778,110.31687777777778,2021-02-20,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,6.5,-6.983177777777778,110.31687777777778,2021-02-21,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,4.0,-6.983177777777778,110.31687777777778,2021-02-22,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.0,-6.983177777777778,110.31687777777778,2021-02-23,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,7.0,-6.983177777777778,110.31687777777778,2021-02-24,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,135.0,-6.983177777777778,110.31687777777778,2021-02-25,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,102.0,-6.983177777777778,110.31687777777778,2021-02-26,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,9.0,-6.983177777777778,110.31687777777778,2021-02-27,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.0,-6.983177777777778,110.31687777777778,2021-02-28,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.0,-6.983177777777778,110.31687777777778,2021-03-01,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.0,-6.983177777777778,110.31687777777778,2021-03-02,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-03-04,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,13.0,-6.983177777777778,110.31687777777778,2021-03-05,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.0,-6.983177777777778,110.31687777777778,2021-03-07,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,18.5,-6.983177777777778,110.31687777777778,2021-03-08,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,17.0,-6.983177777777778,110.31687777777778,2021-03-09,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,6.5,-6.983177777777778,110.31687777777778,2021-03-10,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,26.0,-6.983177777777778,110.31687777777778,2021-03-13,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,68.0,-6.983177777777778,110.31687777777778,2021-03-14,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,17.5,-6.983177777777778,110.31687777777778,2021-03-15,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.3,-6.983177777777778,110.31687777777778,2021-03-19,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,6.6,-6.983177777777778,110.31687777777778,2021-03-20,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.5,-6.983177777777778,110.31687777777778,2021-03-21,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,65.0,-6.983177777777778,110.31687777777778,2021-03-22,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,3.5,-6.983177777777778,110.31687777777778,2021-03-23,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-03-24,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.0,-6.983177777777778,110.31687777777778,2021-03-25,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.0,-6.983177777777778,110.31687777777778,2021-03-26,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-03-28,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,6.2,-6.983177777777778,110.31687777777778,2021-03-29,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,64.0,-6.983177777777778,110.31687777777778,2021-03-30,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,8.7,-6.983177777777778,110.31687777777778,2021-03-31,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-04-01,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,5.0,-6.983177777777778,110.31687777777778,2021-04-06,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,10.5,-6.983177777777778,110.31687777777778,2021-04-07,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.5,-6.983177777777778,110.31687777777778,2021-04-08,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,23.0,-6.983177777777778,110.31687777777778,2021-04-09,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-04-11,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,19.0,-6.983177777777778,110.31687777777778,2021-04-12,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-04-13,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-04-14,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.4,-6.983177777777778,110.31687777777778,2021-04-15,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-04-20,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,3.4,-6.983177777777778,110.31687777777778,2021-04-25,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,14.5,-6.983177777777778,110.31687777777778,2021-04-28,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-04-29,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-05-04,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,4.8,-6.983177777777778,110.31687777777778,2021-05-05,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,25.0,-6.983177777777778,110.31687777777778,2021-05-06,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,4.8,-6.983177777777778,110.31687777777778,2021-05-07,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.0,-6.983177777777778,110.31687777777778,2021-05-09,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,42.0,-6.983177777777778,110.31687777777778,2021-05-12,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,64.0,-6.983177777777778,110.31687777777778,2021-05-16,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,3.4,-6.983177777777778,110.31687777777778,2021-05-17,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,37.0,-6.983177777777778,110.31687777777778,2021-05-18,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.4,-6.983177777777778,110.31687777777778,2021-05-20,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,28.5,-6.983177777777778,110.31687777777778,2021-05-21,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,24.8,-6.983177777777778,110.31687777777778,2021-05-23,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.4,-6.983177777777778,110.31687777777778,2021-05-25,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,191.0,-6.983177777777778,110.31687777777778,2021-05-30,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,3.8,-6.983177777777778,110.31687777777778,2021-05-31,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,24.0,-6.983177777777778,110.31687777777778,2021-06-02,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,31.0,-6.983177777777778,110.31687777777778,2021-06-03,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,129.6,-6.983177777777778,110.31687777777778,2021-06-11,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,4.4,-6.983177777777778,110.31687777777778,2021-06-12,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,3.0,-6.983177777777778,110.31687777777778,2021-06-17,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-06-18,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-06-19,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,6.5,-6.983177777777778,110.31687777777778,2021-06-20,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,138.0,-6.983177777777778,110.31687777777778,2021-06-21,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,4.8,-6.983177777777778,110.31687777777778,2021-06-22,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,4.4,-6.983177777777778,110.31687777777778,2021-06-23,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,8.6,-6.983177777777778,110.31687777777778,2021-06-24,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,68.0,-6.983177777777778,110.31687777777778,2021-06-25,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,102.4,-6.983177777777778,110.31687777777778,2021-06-29,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,25.0,-6.983177777777778,110.31687777777778,2021-07-10,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,69.0,-6.983177777777778,110.31687777777778,2021-07-19,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.0,-6.983177777777778,110.31687777777778,2021-07-24,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.3,-6.983177777777778,110.31687777777778,2021-08-01,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-08-03,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.4,-6.983177777777778,110.31687777777778,2021-08-10,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,12.7,-6.983177777777778,110.31687777777778,2021-08-14,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,14.4,-6.983177777777778,110.31687777777778,2021-08-20,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.8,-6.983177777777778,110.31687777777778,2021-08-29,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,12.5,-6.983177777777778,110.31687777777778,2021-08-31,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,6.5,-6.983177777777778,110.31687777777778,2021-09-03,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-09-06,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-09-07,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.0,-6.983177777777778,110.31687777777778,2021-09-08,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.3,-6.983177777777778,110.31687777777778,2021-09-09,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.9,-6.983177777777778,110.31687777777778,2021-09-10,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,26.2,-6.983177777777778,110.31687777777778,2021-09-13,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-09-14,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,31.5,-6.983177777777778,110.31687777777778,2021-09-15,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,3.0,-6.983177777777778,110.31687777777778,2021-09-16,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,7.4,-6.983177777777778,110.31687777777778,2021-09-17,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,74.0,-6.983177777777778,110.31687777777778,2021-09-20,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,28.4,-6.983177777777778,110.31687777777778,2021-09-21,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.5,-6.983177777777778,110.31687777777778,2021-09-22,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.0,-6.983177777777778,110.31687777777778,2021-09-23,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-09-24,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,17.4,-6.983177777777778,110.31687777777778,2021-09-25,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,4.2,-6.983177777777778,110.31687777777778,2021-09-26,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,46.4,-6.983177777777778,110.31687777777778,2021-09-27,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-09-28,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.4,-6.983177777777778,110.31687777777778,2021-10-08,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-10-09,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.5,-6.983177777777778,110.31687777777778,2021-10-16,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,5.5,-6.983177777777778,110.31687777777778,2021-10-17,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,14.2,-6.983177777777778,110.31687777777778,2021-10-18,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,5.5,-6.983177777777778,110.31687777777778,2021-10-19,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.0,-6.983177777777778,110.31687777777778,2021-10-20,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,3.8,-6.983177777777778,110.31687777777778,2021-10-21,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,3.5,-6.983177777777778,110.31687777777778,2021-10-22,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,4.8,-6.983177777777778,110.31687777777778,2021-10-23,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.4,-6.983177777777778,110.31687777777778,2021-10-24,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,5.5,-6.983177777777778,110.31687777777778,2021-10-25,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,13.7,-6.983177777777778,110.31687777777778,2021-10-27,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,15.0,-6.983177777777778,110.31687777777778,2021-10-28,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,38.4,-6.983177777777778,110.31687777777778,2021-10-29,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,12.0,-6.983177777777778,110.31687777777778,2021-10-30,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,30.2,-6.983177777777778,110.31687777777778,2021-10-31,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,46.6,-6.983177777777778,110.31687777777778,2021-11-01,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,29.5,-6.983177777777778,110.31687777777778,2021-11-02,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,83.6,-6.983177777777778,110.31687777777778,2021-11-03,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,158.4,-6.983177777777778,110.31687777777778,2021-11-05,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,7.1,-6.983177777777778,110.31687777777778,2021-11-07,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,11.8,-6.983177777777778,110.31687777777778,2021-11-10,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,42.2,-6.983177777777778,110.31687777777778,2021-11-11,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-11-12,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,29.1,-6.983177777777778,110.31687777777778,2021-11-13,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,17.5,-6.983177777777778,110.31687777777778,2021-11-14,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-11-15,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,57.0,-6.983177777777778,110.31687777777778,2021-11-16,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,5.5,-6.983177777777778,110.31687777777778,2021-11-17,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,12.1,-6.983177777777778,110.31687777777778,2021-11-18,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.6,-6.983177777777778,110.31687777777778,2021-11-20,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,13.0,-6.983177777777778,110.31687777777778,2021-11-22,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,42.7,-6.983177777777778,110.31687777777778,2021-11-23,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.8,-6.983177777777778,110.31687777777778,2021-11-24,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-11-25,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,6.5,-6.983177777777778,110.31687777777778,2021-11-26,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,19.0,-6.983177777777778,110.31687777777778,2021-11-27,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,37.9,-6.983177777777778,110.31687777777778,2021-11-28,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-11-29,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-11-30,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,16.4,-6.983177777777778,110.31687777777778,2021-12-01,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-12-02,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.0,-6.983177777777778,110.31687777777778,2021-12-03,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,4.1,-6.983177777777778,110.31687777777778,2021-12-04,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,4.8,-6.983177777777778,110.31687777777778,2021-12-05,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,5.3,-6.983177777777778,110.31687777777778,2021-12-06,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,10.8,-6.983177777777778,110.31687777777778,2021-12-07,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.0,-6.983177777777778,110.31687777777778,2021-12-08,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,4.0,-6.983177777777778,110.31687777777778,2021-12-10,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,7.0,-6.983177777777778,110.31687777777778,2021-12-11,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.0,-6.983177777777778,110.31687777777778,2021-12-12,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-12-13,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.0,-6.983177777777778,110.31687777777778,2021-12-14,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,5.8,-6.983177777777778,110.31687777777778,2021-12-15,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-12-16,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-12-17,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,2.8,-6.983177777777778,110.31687777777778,2021-12-18,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-12-19,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,1.5,-6.983177777777778,110.31687777777778,2021-12-20,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,12.8,-6.983177777777778,110.31687777777778,2021-12-21,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,4.6,-6.983177777777778,110.31687777777778,2021-12-22,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,35.3,-6.983177777777778,110.31687777777778,2021-12-23,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,0.0,-6.983177777777778,110.31687777777778,2021-12-24,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,23.5,-6.983177777777778,110.31687777777778,2021-12-25,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,13.3,-6.983177777777778,110.31687777777778,2021-12-26,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,46.0,-6.983177777777778,110.31687777777778,2021-12-27,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,89.6,-6.983177777777778,110.31687777777778,2021-12-28,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,6.0,-6.983177777777778,110.31687777777778,2021-12-30,2021,424544.00338561274,9228056.081668004,49S
Bringin,DAS Bringin,16.0,-6.983177777777778,110.31687777777778,2021-12-31,2021,424544.00338561274,9228056.081668004,49S
Gatak,DAS Juwana,10.0,-6.855888888888889,111.00202777777778,2021-01-01,2021,500224.0381469863,9242182.069033708,49S
Gatak,DAS Juwana,10.0,-6.855888888888889,111.00202777777778,2021-01-05,2021,500224.0381469863,9242182.069033708,49S
Gatak,DAS Juwana,8.0,-6.855888888888889,111.00202777777778,2021-01-07,2021,500224.0381469863,9242182.069033708,49S
Gatak,DAS Juwana,5.0,-6.855888888888889,111.00202777777778,2021-01-13,2021,500224.0381469863,9242182.069033708,49S
Gatak,DAS Juwana,8.0,-6.855888888888889,111.00202777777778,2021-01-14,2021,500224.0381469863,9242182.069033708,49S
Gatak,DAS Juwana,10.0,-6.855888888888889,111.00202777777778,2021-01-19,2021,500224.0381469863,9242182.069033708,49S
Gatak,DAS Juwana,5.0,-6.855888888888889,111.00202777777778,2021-01-20,2021,500224.0381469863,9242182.069033708,49S
